"Zone","District","PC_Num","PC_Name","AC_Num","AC_Name","Total_Electors","Urban","Rural","Hindu","Islam","Other_Rel","Gen_OBC","SC","ST","Largest_Caste_Name","Largest_Caste","Second_Caste_Name","Second Largest Caste","Third_Caste_Name","Third_Caste","Fourth_Caste_Name","Fourth_Caste","Fifth_Caste_Name","Fifth_Caste","Sum_5_Caste","Winner_LS19","Party_LS19","Caste_LS19","Runner_LS19","Runner_Party_LS19","Runner_Caste_LS19","Margin_LS19","BJP_LS19","INC_LS19","SP_LS19","BSP_LS19","Other_LS19","Winner_AE17","Party_AE17","Caste_AE17","Runner_AE17","Runner_Party_AE17","Runner_Caste_AE17","Margin_AE17","BJP_AE17","INC_AE17","SP_AE17","BSP_AE17","Other_AE17","Winner_LS14","Party_LS14","Caste_LS14","Runner_LS14","Runner_Party_LS14","Runner_Caste_LS14","Margin_LS14","BJP_LS14","INC_LS14","SP_LS14","BSP_LS14","Other_LS14","Winner_AE12","Party_AE12","Caste_AE12","Runner_AE12","Runner_Party_AE12","Runner_Caste_AE12","Margin_AE12","BJP_AE12","INC_AE12","SP_AE12","BSP_AE12","Other_AE12","Ahirwar","Baghel","Baniya","Bhumihar","Bind","Brahmin","Bunkar","Chamar","Chaudhary","Diwakar","Dohre","Dom","Gond","Goswami","Gujjar","Gurjar","Jat","Jatav","Kadakvanshi","Kashyap","Katheria","Kayastha","Kharwar","Khatik","Kisan","Koli","Kori","Kurmi","Kushwaha","Lodhi","Lodhi Rajput","Maurya","Muslim","Nishad","Other","Pal","Pandit","Pasi","Paswan","Patel","Punjabi","Raidas","Rajbhar","Rawat","Saharaiya","Saini","Sainthwar","Sankhwar","Shakya","Sindhi","Teli","Thakur","Tharu","Tyagi","Vaishya","Vanwasi","Yadav","BJP_AE12_can","SP_AE12_can","BSP_AE12_can","INC_AE12_can","BJP_AE17_can","SP_AE17_can","BSP_AE17_can","INC_AE17_can","BJP_LS14_can","SP_LS14_can","BSP_LS14_can","INC_LS14_can","BJP_LS19_can","SP_LS19_can","BSP_LS19_can","INC_LS19_can"
"Gorakhpur","Azamgarh",68,"Lalganj (SC)",349,"Phoolpur Pawai",318196,0.022360538,0.977639462,0.820485599,0.174158568,0.00535583300000009,0.77249225,0.226356101,0.00115165,"Yadav",0.1705,"Muslim",0.1323,"Rajbhar",0.1205,"Jatav",0.1176,"Pasi",0.097,0.637860082,"Sangeeta Azad","BSP",NA,"Neelam Sonker","BJP",NA,0.2499,0.3334,0.0184,0,0.5833,0.0649,"ARUN KUMAR YADAV","BJP",NA,"ABUL QAIS AZMI","BSP",NA,0.0409,0.3835,0,0.2135,0.3426,0.0604,"NEELAM SONKAR","BJP",NA,"BECHAI SAROJ","SP",NA,0.097,0.3772,0.0224,0.2802,0.2615,0.0587,"Shyam Bahadur Singh Yadav","SP",NA,"Abul Kais Azami","BSP",NA,0.005,0.144,0.154,0.289,0.284,0.129,0,0,0,0.047,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.1176,0,0,0,0,0,0,0,0,0,0.0147,0,0,0,0.0088,0.1323,0.0118,0.0029,0.0147,0,0.097,0,0,0,0,0.1205,0,0,0.0073,0,0,0,0,0.0353,0.05,0,0,0.0088,0,0.1705,"Virendra Kumar","Shyam Bahadur Singh Yadav","Abul Kais Azami","Ajay Naresh Yadav","Arun Kumar Yadav","Shyam Bahadur Singh Yadav","Abul Qais Azmi","","Neelam Sonkar","Bechai Saroj","Dr. Baliram","Balihari Babu","Neelam Sonker","","Sangeeta Azad","Pankaj Mohan Sonkar"
"Gorakhpur","Azamgarh",68,"Lalganj (SC)",350,"Didarganj",352889,0.035508261,0.964491739,0.801848455,0.192922027,0.00522951800000016,0.762544194,0.236368372,0.001087434,"Muslim",0.1763,"Jatav",0.1598,"Yadav",0.1316,"Thakur",0.0975,"Rajbhar",0.087,0.652173914,"Sangeeta Azad","BSP",NA,"Neelam Sonker","BJP",NA,0.1345,0.3847,0.0201,0,0.5192,0.076,"SUKHDEV RAJBHAR","BSP",NA,"ADIL SHAIKH","SP",NA,0.0194,0.2667,0,0.312,0.3315,0.0898,"NEELAM SONKAR","BJP",NA,"DR. BALIRAM","BSP",NA,0.108,0.3744,0.0257,0.2578,0.2664,0.0757,"Adil Sheikh","SP",NA,"Sukhdev Rajbhar","BSP",NA,0.013,0.018,0.014,0.366,0.353,0.249,0,0,0,0.0259,0.0047,0.0353,0,0,0,0,0,0.0024,0,0,0,0,0,0.1598,0,0,0,0.0024,0,0,0,0,0,0.0306,0,0,0,0.0165,0.1763,0.0188,0.0141,0.0282,0,0.0353,0,0,0,0,0.087,0,0,0.0024,0,0,0,0,0.0071,0.0975,0,0,0,0,0.1316,"Shyam Sundar Chauhan","Adil Sheikh","Sukhdev Rajbhar","Mohd. Atahar","Krishna Murari","Adil Shaikh","Sukhdev Rajbhar","","Neelam Sonkar","Bechai Saroj","Dr. Baliram","Balihari Babu","Neelam Sonker","","Sangeeta Azad","Pankaj Mohan Sonkar"
"Gorakhpur","Azamgarh",68,"Lalganj (SC)",351,"Lalganj (SC)",390387,0.023153544,0.976846456,0.90145761,0.096382019,0.00216037100000011,0.662049193,0.335636733,0.002314074,"Yadav",0.2428,"Muslim",0.1563,"Jatav",0.1061,"Rajbhar",0.0614,"Thakur",0.0544,0.620987999,"Sangeeta Azad","BSP",NA,"Neelam Sonker","BJP",NA,0.1178,0.3979,0.0221,0,0.5157,0.0643,"AZAD ARI MARDAN","BSP",NA,"DAROGA PRASAD SAROJ","BJP",NA,0.0109,0.3461,0,0.2661,0.3571,0.0307,"NEELAM SONKAR","BJP",NA,"DR. BALIRAM","BSP",NA,0.0402,0.3637,0.0335,0.2294,0.3235,0.0499,"Bechai","SP",NA,"Hira Lal Gautam","BSP",NA,0.062,0.152,0.077,0.363,0.301,0.107,0,0,0,0.0223,0,0.053,0,0,0,0,0,0.0028,0,0,0,0,0,0.1061,0,0.0089,0,0.0056,0,0,0,0,0,0.0156,0,0,0,0.0307,0.1563,0.0167,0.0112,0.0098,0,0.0209,0,0,0,0,0.0614,0,0,0,0,0,0,0,0.0419,0.0544,0,0,0,0,0.2428,"Gyanmati","Bechai","Hira Lal Gautam","Balihari Babu","Daroga Prasad Saroj","Bechai Saroj","Azad Ari Mardan","","Neelam Sonkar","Bechai Saroj","Dr. Baliram","Balihari Babu","Neelam Sonker","","Sangeeta Azad","Pankaj Mohan Sonkar"
"Gorakhpur","Azamgarh",69,"Azamgarh",352,"Mehnagar (SC)",399320,0.033861953,0.966138047,0.903880247,0.093985061,0.00213469199999994,0.677782831,0.31853806,0.003679109,"Jatav",0.17,"Pasi",0.14,"Pasi",0.14,"Thakur",0.124,"Muslim",0.1,0.674000425,"Akhilesh Yadav","SP",NA,"Dinesh Lal Yadav Nirahua","BJP",NA,0.2138,0.3693,0,0.5831,0,0.0476,"KALPNATH PASWAN","SP",NA,"MANJOO SAROJ","SBSP",NA,0.0268,0,0,0.3415,0.2978,0.3607,"MULAYAM SINGH YADAV","SP",NA,"RAMAKANT YADAV","BJP",NA,0.0121,0.3045,0.0213,0.3165,0.2973,0.0604,"Brij Lal Sonkar","SP",NA,"Vidya Chaudhary","BSP",NA,0.058,0.192,0.036,0.336,0.278,0.158,0,0,0,0.045,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0.0148,0,0,0,0,0,0.023,0,0,0,0.0106,0.1,0.032,0,0.017,0,0.14,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.124,0,0,2e-04,0,0.14,"Kalpnath Paswan","Brij Lal Sonkar","Vidya Chaudhary","Singari Gautam","","Kalpnath Paswan","Vidhya Chaudhari","","Ramakant Yadav","Mulayam Singh Yadav","Shah Alam Alias Guddu Jamali","Arvind Kumar Jaiswal","Dinesh Lal Yadav Nirahua","Akhilesh Yadav","",""
"Gorakhpur","Mau",70,"Ghosi",353,"Madhuban",389338,0.047550287,0.952449713,0.889842624,0.107466899,0.00269047700000002,0.766051847,0.215071612,0.01887654,"Jatav",0.1902,"Thakur",0.144,"Brahmin",0.1389,"Muslim",0.0882,"Kurmi",0.0835,0.644835653,"ATUL KUMAR SINGH","BSP",NA,"HARINARAYAN","BJP",NA,6e-04,0.4622,0.0209,0,0.4628,0.0541,"DARA SINGH CHAUHAN","BJP",NA,"AMRESH CHAND","INC",NA,0.1373,0.4026,0.2653,0,0.2558,0.0763,"HARINARAYAN RAJBHAR","BJP",NA,"DARA SINGH CHAUHAN","BSP",NA,0.2069,0.4365,0.0268,0.1522,0.2296,0.1549,"Umesh Pandey","BSP",NA,"Rajendra Mishra","SP",NA,0.008,0,0.143,0.271,0.279,0.307,0,0,0,0.0122,0.0066,0.1389,0,0,0,0,0,0.01,0,0,0,0,0,0.1902,0,0,0,0,0.0119,0,0,0,0,0.0835,0.0069,0,0,0.0463,0.0882,0.0331,0.0044,0.004,0,0.0194,0,0.0069,1e-04,0,0.0146,0,0,0,0,0,0,0,0.0278,0.144,0,0,0,0,0.0751,"","Rajendra Mishra","Umesh Pandey","Utpal Rai","Dara Singh Chauhan","","Umesh Pandey","Amresh Chand","Harinarayan Rajbhar","Rajeev Kumar Rai","Dara Singh Chauhan","Rashtra Kunwar Singh","Harinarayan","","Atul Kumar Singh","Balkrishna"
"Gorakhpur","Mau",70,"Ghosi",354,"Ghosi",424763,0.238322594,0.761677406,0.806512923,0.190026778,0.003460299,0.790105204,0.199960787,0.009934009,"Jatav",0.2106,"Muslim",0.1367,"Brahmin",0.13,"Thakur",0.0902,"Yadav",0.09,0.657571038,"ATUL KUMAR SINGH","BSP",NA,"HARINARAYAN","BJP",NA,0.0816,0.4179,0.0162,0,0.4995,0.0664,"FAGU CHAUHAN","BJP",NA,"ABBAS ANSARI","BSP",NA,0.029,0.3654,0,0.2452,0.3364,0.053,"HARINARAYAN RAJBHAR","BJP",NA,"DARA SINGH CHAUHAN","BSP",NA,0.1488,0.3653,0.0143,0.1688,0.2165,0.2351,"Sudhakar","SP",NA,"Fagu Chauhan","BSP",NA,0.075,0,0.017,0.355,0.28,0.348,0,0,0,0.011,0.0073,0.13,0,0,0,0,0,0.0086,0,0,0,0,0,0.2106,0,0,0,0,0.016,0,0,0,0,0.06,0.0073,0,0,0.04,0.1367,0.02,0.0042,0.0049,0,0.0336,0,0.02,2e-04,0,0.0167,0,0,0,0,0,0,0,0.02,0.0902,0,0,0,0,0.09,"","Sudhakar","Fagu Chauhan","Rana Khatun","Fagu Chauhan","Sudhakar","Abbas Ansari","","Harinarayan Rajbhar","Rajeev Kumar Rai","Dara Singh Chauhan","Rashtra Kunwar Singh","Harinarayan","","Atul Kumar Singh","Balkrishna"
"Gorakhpur","Mau",70,"Ghosi",355,"Muhammadabad Gohna (SC)",367935,0.174006358,0.825993642,0.816499625,0.179784972,0.00371540299999995,0.715205815,0.277810849,0.006983336,"Jatav",0.1859,"Muslim",0.1647,"Thakur",0.0997,"Brahmin",0.0984,"Yadav",0.0865,0.635223795,"ATUL KUMAR SINGH","BSP",NA,"HARINARAYAN","BJP",NA,0.2431,0.3346,0.0243,0,0.5777,0.0634,"SHRIRAM SONKAR","BJP",NA,"RAJENDRA KUMAR","BSP",NA,0.0025,0.347,0,0.2827,0.3445,0.0258,"HARINARAYAN RAJBHAR","BJP",NA,"DARA SINGH CHAUHAN","BSP",NA,0.0361,0.3133,0.0166,0.1511,0.2773,0.2417,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0.011,0.0076,0.0984,0,0,0,0,0,0.008,0,0,0,0,0,0.1859,0,0.011,0,0,0.016,0,0,0,0,0.0648,0.0098,0,0,0.0498,0.1647,0.03,0.0081,0.0062,0,0.0069,0,0.0101,1e-04,0,0.0173,0,0,0,0,0,0,0,0.0209,0.0997,0,0,0,0,0.0865,"Shriram","Baijnath","Rajendra","Banwari","Ravi Kumar Sonkar","Ram Karan Arya","Doodhram","Janak Kumar","Harinarayan Rajbhar","Rajeev Kumar Rai","Dara Singh Chauhan","Rashtra Kunwar Singh","Harinarayan","","Atul Kumar Singh","Balkrishna"
"Gorakhpur","Mau",70,"Ghosi",356,"Mau",463513,0.386835692,0.613164308,0.723683812,0.272716525,0.00359966300000003,0.811711105,0.181218399,0.007070496,"Muslim",0.2901,"Jatav",0.169,"Thakur",0.0925,"Brahmin",0.0909,"Yadav",0.0665,0.708883929,"ATUL KUMAR SINGH","BSP",NA,"HARINARAYAN","BJP",NA,0.1747,0.3615,0.0236,0,0.5361,0.0788,"MUKHTAR ANSHARI","BSP",NA,"MAHENDRA RAJBHAR","SBSP",NA,0.0327,0,0,0.2707,0.3639,0.3654,"HARINARAYAN RAJBHAR","BJP",NA,"MOKHTAR ANSARI","QED",NA,0.0944,0.3242,0.0156,0.1647,0.2017,0.2938,"Mukhtar Ansari","Quami Ekta Dal",NA,"Bheem Rajbhar","BSP",NA,0.026,0.044,0.024,0.241,0.286,0.405,0,0,0,0.0099,0.0075,0.0909,0,0,0,0,0,0.007,0,0,0,0,0,0.169,0,0,0,0,0.014,0,0,0,0,0.0547,0.0052,0,0,0.0372,0.2901,0.0168,0.0079,0.0035,0,0.012,0,0.0083,3e-04,0,0.0083,0,0,0,0,0,0,0,0.0166,0.0925,0,0,2e-04,0,0.0665,"Arijeet","Altaf A.","Bheem Rajbhar","Abubakar","","Altaf Ansari","Mukhtar Anshari","","Harinarayan Rajbhar","Rajeev Kumar Rai","Dara Singh Chauhan","Rashtra Kunwar Singh","Harinarayan","","Atul Kumar Singh","Balkrishna"
"Gorakhpur","Ballia",71,"Salempur",357,"Belthara Road (SC)",343527,0.052874385,0.947125615,0.905376827,0.08470541,0.00991776300000002,0.761812363,0.213448826,0.024738811,"Jatav",0.1674,"Yadav",0.1262,"Thakur",0.1127,"Kushwaha",0.1024,"Rajbhar",0.0965,0.605225734,"R S KUSHWAHA","BSP",NA,"RAVINDER","BJP",NA,0.0607,0.4317,0.0193,0,0.4924,0.0566,"DHANANJAY KANNOUJIA","BJP",NA,"GORAKH PASWAN","SP",NA,0.0965,0.4082,0,0.3117,0.2491,0.031,"RAVINDRA KUSHAWAHA","BJP",NA,"RAVI SHANKER SINGH""PAPPU""","BSP",NA,0.1345,0.4177,0.032,0.1583,0.2832,0.1088,"Gorakh Paswan","SP",NA,"Chhathu Ram","BSP",NA,0.061,0.086,0.013,0.336,0.275,0.29,0,0,0,0.0045,0.0075,0.0431,0,0,0,0,0,0.0045,0,0,0,0,0,0.1674,0,0,0,0.0045,0,0,0,0,0,0.0356,0.1024,0,0,0.0014,0.0668,0.0123,0.0281,0.0036,0,0.0132,0,0,0,0,0.0965,0,0,0,0,0,0,0,0.0103,0.1127,0,0,0.046,0,0.1262,"Surya Bali","Gorakh Paswan","Chhathu Ram","Ram Bachan","Dhananjay Kannoujia","Gorakh Paswan","Ghoora Ram","","Ravindra Kushawaha","Haribansh Sahai Kushwaha","Ravi Shanker Singhpappu","Dr.Bhola Pandey","Ravinder","","R S Kushwaha","Rajesh Kumar Mishra"
"Gorakhpur","Ballia",70,"Ghosi",358,"Rasara",346102,0.057963341,0.942036659,0.929209438,0.064179706,0.006610856,0.769139094,0.206074347,0.024786559,"Muslim",0.1907,"Brahmin",0.13,"Jatav",0.126,"Thakur",0.0969,"Yadav",0.09,0.633591744,"ATUL KUMAR SINGH","BSP",NA,"HARINARAYAN","BJP",NA,0.0269,0.413,0.0197,0,0.44,0.1273,"UMA SHANKER SINGH","BSP",NA,"RAM IQBALL SINGH","BJP",NA,0.1754,0.3023,0,0.1916,0.4777,0.0284,"HARINARAYAN RAJBHAR","BJP",NA,"DARA SINGH CHAUHAN","BSP",NA,0.2029,0.4102,0.0216,0.1629,0.2073,0.198,"Umashankar","BSP",NA,"Sanatan","SP",NA,0.293,0.113,0.013,0.175,0.468,0.231,0,0,0,0.011,0.0032,0.13,0,0,0,0,0,0.008,0,0,0,0,0,0.126,0,0,0,0,0.016,0,0,0,0,0.045,0.006,0,0,0.04,0.1907,0.02,0.0106,0.006,0,0.04,0,0.014,0.006,0,0.03,0,0,0,0,0,0,0,0.02,0.0969,0,0,0,0,0.09,"Ramiqbal","Sanatan","Umashankar","Babban Rajbhar","Ram Iqball Singh","Sanatan Pandey","Uma Shanker Singh","","Harinarayan Rajbhar","Rajeev Kumar Rai","Dara Singh Chauhan","Rashtra Kunwar Singh","Harinarayan","","Atul Kumar Singh","Balkrishna"
"Gorakhpur","Ballia",71,"Salempur",359,"Sikanderpur",292528,0.061063999,0.938936001,0.906718669,0.088266069,0.00501526200000002,0.791367639,0.175068292,0.033564069,"Thakur",0.1313,"Kushwaha",0.1182,"Jatav",0.111,"Yadav",0.0976,"Rajbhar",0.0794,0.537519919,"RAVINDER","BJP",NA,"R S KUSHWAHA","BSP",NA,0.0428,0.464,0.025,0,0.4213,0.0897,"SANJAY YADAV","BJP",NA,"ZIAUDDIN RIZWI","SP",NA,0.143,0.4224,0,0.2794,0.2124,0.0858,"RAVINDRA KUSHAWAHA","BJP",NA,"HARIBANSH SAHAI KUSHWAHA","SP",NA,0.1418,0.3842,0.0298,0.2424,0.202,0.1416,"Jiauddin Rijvi","SP",NA,"Chandrabhushan Rajbhar","BSP",NA,0.18,0.084,0.16,0.367,0.187,0.202,0,0,0,0.0271,0.0053,0.0522,0,0,0,0,0,0.0042,0,0,0,0,0,0.111,0,0,0,0.0043,0,0,0,0,0,0.0227,0.1182,0,0,0.0073,0.0761,0.0261,0.0114,0.0148,0,0.0107,0,0.0107,0,0,0.0794,0,0,0,0,0,0,0,0.0062,0.1313,0,0,0.0415,0,0.0976,"Sudama Singh","Jiauddin Rijvi","Chandrabhushan Rajbhar","Rajdhari","Sanjay Yadav","Ziauddin Rizwi","Rajnarain","","Ravindra Kushawaha","Haribansh Sahai Kushwaha","Ravi Shanker Singhpappu","Dr.Bhola Pandey","Ravinder","","R S Kushwaha","Rajesh Kumar Mishra"
"Gorakhpur","Ballia",72,"Ballia",360,"Phephana",319925,0.142832267,0.857167733,0.915600836,0.074412994,0.00998617000000002,0.835706426,0.129471947,0.034821627,"Bhumihar",0.4594,"Thakur",0.1405,"Brahmin",0.1081,"Yadav",0.0946,"Pasi",0.0405,0.843222733,"Virendra Singh","BJP",NA,"Sanatan Pandey","SP",NA,0.0231,0.4774,0,0.4543,0,0.0683,"UPENDRA TIWARI","BJP",NA,"AMBIKA CHOUDHARY","BSP",NA,0.1002,0.3951,0,0.28,0.2949,0.03,"BHARAT SINGH","BJP",NA,"NEERAJ SHEKHAR","SP",NA,0.0223,0.3399,0.0121,0.3176,0.1365,0.1939,"Upendra Tiwari","BJP",NA,"Ambika Choudhary","SP",NA,0.043,0.301,0.018,0.258,0.171,0.252,0,0,0,0.4594,0.0054,0.1081,0,0,0,0,0,0.0032,0,0,0,0.0032,0.0014,0.0216,0,0.0027,0,0.0032,0.0019,0,0,0.0014,0,0.0116,0.0046,0.0032,0,0.0068,0.0108,0.0041,0.0014,0.0019,0,0.0405,0,0.0054,0,0,0.027,0,0,0.0022,0,0,0,0,0.0032,0.1405,0,0,0.0041,0.0019,0.0946,"Upendra Tiwari","Ambika Choudhary","Shivanand Singh","Sudhir Rai","Upendra Tiwari","Sangram Singh Yadav","Ambika Choudhary","","Bharat Singh","Neeraj Shekhar","Virendra Kumar Pathak","Sudha Rai","Virendra Singh","Sanatan Pandey","",""
"Gorakhpur","Ballia",72,"Ballia",361,"Ballia Nagar",364212,0.142830012,0.857169988,0.915599214,0.074412977,0.00998780900000007,0.835705785,0.129472538,0.034821677,"Brahmin",0.4161,"Thakur",0.2816,"Yadav",0.1734,"Bhumihar",0.0104,"Muslim",0.0087,0.890209772,"Virendra Singh","BJP",NA,"Sanatan Pandey","SP",NA,0.2401,0.6028,0,0.3627,0,0.0345,"ANAND","BJP",NA,"LAXMAN","SP",NA,0.2152,0.4996,0,0.2844,0.1695,0.0465,"BHARAT SINGH","BJP",NA,"NEERAJ SHEKHAR","SP",NA,0.3054,0.522,0.0147,0.2166,0.109,0.1377,"Narad Rai","SP",NA,"Sathi Ramji Gupta","Quami Ekta Dal",NA,0.148,0.056,0.104,0.347,0.161,0.332,0,0,0,0.0104,0.0024,0.4161,0,0,0,0,0,0.0042,0,0,0,0.0052,0,0.0049,0,0.0024,0,0.0042,0.0042,0,0,0.0024,0,0.0035,0.001,0.0024,0,0.0042,0.0087,0.0059,0.0035,0.001,0,0.0059,0,0.0062,5e-04,0,0.0042,0,0,0.0024,0,0,0,0,0.0062,0.2816,0,0,0.0024,0,0.1734,"Anup Chaubey","Narad Rai","Sanjay","Nagendra Pandey","Anand","Laxman","Narad","","Bharat Singh","Neeraj Shekhar","Virendra Kumar Pathak","Sudha Rai","Virendra Singh","Sanatan Pandey","",""
"Gorakhpur","Ballia",71,"Salempur",362,"Bansdih",391825,0.162925236,0.837074764,0.953221319,0.04444946,0.00232922099999988,0.858444768,0.099501595,0.042053637,"Thakur",0.1574,"Brahmin",0.114,"Rajbhar",0.0973,"Kushwaha",0.0969,"Yadav",0.0892,0.554810784,"RAVINDER","BJP",NA,"R S KUSHWAHA","BSP",NA,0.306,0.581,0.0329,0,0.275,0.1111,"RAM GOVIND CHAUDHERI","SP",NA,"KETAKEE SINGH","IND",NA,0.008,0,0,0.2439,0.1846,0.5715,"RAVINDRA KUSHAWAHA","BJP",NA,"HARIBANSH SAHAI KUSHWAHA","SP",NA,0.2327,0.4547,0.036,0.222,0.1451,0.1422,"Ram Govind","SP",NA,"Ketakee","BJP",NA,0.118,0.151,0.113,0.269,0.126,0.341,0,0,0,0.0144,0.0076,0.114,0,0,0,0,0,0.0079,0,0,0,0,0,0.0433,0,0.0026,0,0.0067,0,0,0,0,0,0.0274,0.0969,0,0,0.011,0.0477,0.0383,0.0147,0.0128,0,0.0244,0,0.0111,0,0,0.0973,0,0,0.0033,0,0,0,0,0.0062,0.1574,0,0,0.0456,0,0.0892,"Ketakee","Ram Govind","Bade Lal","Bachcha Pathak","","Ram Govind Chaudheri","Shivshankar","","Ravindra Kushawaha","Haribansh Sahai Kushwaha","Ravi Shanker Singhpappu","Dr.Bhola Pandey","Ravinder","","R S Kushwaha","Rajesh Kumar Mishra"
"Gorakhpur","Ballia",72,"Ballia",363,"Bairia",351248,0.010371081,0.989628919,0.961618608,0.034417601,0.00396379099999999,0.832213896,0.124951742,0.042834362,"Thakur",0.4071,"Yadav",0.1879,"Bhumihar",0.0626,"Brahmin",0.047,"Brahmin",0.047,0.75152654,"Virendra Singh","BJP",NA,"Sanatan Pandey","SP",NA,0.1251,0.5488,0,0.4237,0,0.0275,"SURENDRA","BJP",NA,"JAY PRAKASH ANCHAL","SP",NA,0.1053,0.4002,0,0.2948,0.1726,0.1324,"BHARAT SINGH","BJP",NA,"NEERAJ SHEKHAR","SP",NA,0.1549,0.4503,0.0145,0.2954,0.1471,0.0927,"Jai Prakash Anchal","SP",NA,"Bharat","BJP",NA,0.004,0.317,0.039,0.321,0.222,0.101,0,0,0,0.0626,0.0063,0.047,0,0,0,0,0,0.0053,0,0,0,0.0056,0.0022,0.047,0,0.0041,0,0.0031,0.0022,0,0,0.0022,0,0.0103,0.0063,9e-04,0,0.0038,0.0157,0.0391,3e-04,0.0053,0,0.0376,0,0.0056,3e-04,0,0.0313,0,0,0.0063,0,0,0,0,0.0038,0.4071,0,0,0.0038,0.0011,0.1879,"Bharat","Jai Prakash Anchal","Mukteshwar","Subhash Yadav","Surendra","Jay Prakash Anchal","Javahar","","Bharat Singh","Neeraj Shekhar","Virendra Kumar Pathak","Sudha Rai","Virendra Singh","Sanatan Pandey","",""
"Kashi","Jaunpur",73,"Jaunpur",364,"Badlapur",333476,0,1,0.930280697,0.065307438,0.00441186500000001,0.780639106,0.218635085,0.000725809,"Brahmin",0.2715,"Pasi",0.1939,"Thakur",0.1293,"Thakur",0.1293,"Bind",0.0646,0.78872511,"SHYAM SINGH YADAV","BSP",NA,"KRISHNA PRATAP SINGH K.P.","BJP",NA,0.0367,0.4441,0.0282,0,0.4808,0.0469,"RAMESH CHANDRA MISHRA","BJP",NA,"LALJI YADAVA","BSP",NA,0.0124,0.3161,0,0.2442,0.3036,0.1361,"KRISHNA PRATAP ''''''''K.P.''''''''","BJP",NA,"SUBHASH PANDEY","BSP",NA,0.1366,0.3764,0.0357,0.1313,0.2398,0.2168,"Om Prakash #baba# Dubey","SP",NA,"Lalji Yadav","BSP",NA,0.091,0.067,0.116,0.37,0.279,0.168,0,0,0.031,0,0.0646,0.2715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646,0.0517,0,0,0,0,0.1939,0,0.0388,0,0,0,0,0,0,0,0,0,0,0,0.1293,0,0,0,0,0.1293,"Vinay","Om Prakash #baba# Dubey","Lalji Yadav","Vivek Kumar Singh","Ramesh Chandra Mishra","Omprakash 'baba' Dubey","Lalji Yadava","","Krishna Pratap 'k.P.'","Parasnath Yadav","Subhash Pandey","Ravi Kishan","Krishna Pratap Singh K.P.","","Shyam Singh Yadav","Deo Vrat Mishra"
"Kashi","Jaunpur",73,"Jaunpur",365,"Shahganj",381904,0.060360261,0.939639739,0.807217651,0.18724257,0.00553977900000002,0.794678314,0.204532511,0.000789175,"Yadav",0.1701,"Chamar",0.1648,"Bind",0.1256,"Thakur",0.1177,"Brahmin",0.1047,0.68288854,"SHYAM SINGH YADAV","BSP",NA,"KRISHNA PRATAP SINGH K.P.","BJP",NA,0.0936,0.413,0.0198,0,0.5066,0.0606,"SHAILENDRA YADAV LALAI","SP",NA,"RANA AJEET PRATAP SINGH","SBSP",NA,0.0428,0,0,0.3165,0.2389,0.4446,"KRISHNA PRATAP ''''''''K.P.''''''''","BJP",NA,"SUBHASH PANDEY","BSP",NA,0.1215,0.3609,0.0272,0.1934,0.2394,0.1791,"Shailendra Yadav #lalaee#","SP",NA,"Dharmraj Nishad","BSP",NA,0.052,0.185,0.031,0.381,0.329,0.074,0,0,0.0785,0,0.1256,0.1047,0,0.1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262,0.1047,0,0,0.0052,0,0,0,0.0262,0,0,0.0576,0,0,0,0,0,0,0,0,0.1177,0,0,0,0,0.1701,"Om Prakash Jaiswal","Shailendra Yadav #lalaee#","Dharmraj Nishad","Vijai Kumar","","Shailendra Yadav Lalai","Om Prakash(O.P. SINGH)","","Krishna Pratap 'k.P.'","Parasnath Yadav","Subhash Pandey","Ravi Kishan","Krishna Pratap Singh K.P.","","Shyam Singh Yadav","Deo Vrat Mishra"
